Hr.Stroke.LAABN,Hr.Stroke.C0,Hr.Stroke.C1,Hr.Stroke.C2,Hr.Stroke.C3,Hr.Stroke.C4,Hr.Bleed.lt75.Dab,Hr.Bleed.75over.Dab,Hr.Bleed.lt75.War,Hr.Bleed.75over.War,Hr.Bleed.lt75.Riv,Hr.Bleed.75over.Riv,Hr.Stroke.Dab,Hr.Stroke.War,Hr.Stroke.Riv,Prob.Death.stroke,Prob.DepState.stroke,Prob.IndState.stroke,Prob.Death.Bleed.Dab,Prob.Death.Bleed.War,Prob.Death.Bleed.Riv,Prob.Ich.Bleed.Dab,Prob.Ich.Bleed.War,Prob.Ich.Bleed.Riv,Prob.Nich.Bleed.Dab,Prob.Nich.Bleed.War,Prob.Nich.Bleed.Riv,Prob.Gos2.Ich,Prob.Gos3.Ich,Prob.Gos4.Ich,Prob.Gos5.Ich,Util.DepState.Stroke,Util.IndState.Stroke,Util.Gos2,Util.Gos3,Util.Gos4,Util.Gos5,Util.Nich,Cost.Death.Stroke,Cost.DepState.Inst,Cost.DepState.Cont,Cost.IndState.Inst,Cost.IndState.Cont,Cost.Gos2.Inst,Cost.Gos2.Cont,Cost.Gos3.Inst,Cost.Gos3.Cont,Cost.Gos4.Inst,Cost.Gos4.Cont,Cost.Gos5.Inst,Cost.Gos5.Cont,Cost.Death.Bleed,Cost.Nich,Cost.Dab,Cost.War,Cost.Riv,Sens,Spec,hrProp.C0,hrProp.C1,hrProp.CV0,hrProp.CV1
0.0781,0.012183033,0.020892647,0.031700155,0.047957557,0.066916441,0.01907131,0.056634973,0.033996683,0.043406366,0.029937115,0.055623444,0.204806464,0.37404478,0.293541857,0.245518316,0.549377774,0.205103909,0.103639887,0.103639887,0.103639887,0.105022032,0.105022032,0.105022032,0.791338081,0.791338081,0.791338081,0.132775525,0.130725319,0.077052505,0.659446651,0.480743236,0.820472031,0,0.223147184,0.636003819,0.897242309,0.998008531,4742.473322,2780.644866,6422.788179,522.4986666,3084.330164,50041.34401,50220.14298,10619.90837,33925.70783,28674.04314,0,1262.269151,0,4742.473322,1254.619533,821.25,253.3517456,767,0.957211496,0.287737654,0.178760483,0.098433963,0.001692704,0.078972758
0.0777,0.012208559,0.020898021,0.031744166,0.048301306,0.067043375,0.022940851,0.054568003,0.02763958,0.05002067,0.0263165,0.039409445,0.19275178,0.34737822,0.300469459,0.256430242,0.572215972,0.171353786,0.121730531,0.121730531,0.121730531,0.09070346,0.09070346,0.09070346,0.787566009,0.787566009,0.787566009,0.10028905,0.120438356,0.089002042,0.690270552,0.487164195,0.821472116,0,0.221480368,0.640596224,0.892058281,0.997179896,8295.29199,2844.729731,5694.88277,523.2024943,3134.676038,50558.68227,49855.60269,10312.47783,33859.00463,28678.14817,0,1268.0998,0,8295.29199,1253.2772,821.25,257.275059,767,0.91132496,0.325553406,0.066066975,0.142250475,0.051292427,0.076369364
0.0802,0.012231071,0.020938794,0.031778793,0.04830334,0.067192056,0.01907131,0.049607276,0.02763958,0.044233154,0.038401628,0.042747039,0.208199647,0.410996055,0.214643707,0.236944661,0.540803024,0.222252315,0.123330833,0.123330833,0.123330833,0.142061456,0.142061456,0.142061456,0.734607712,0.734607712,0.734607712,0.105070537,0.12571279,0.092898169,0.676318504,0.483437125,0.819531424,0,0.220776847,0.638954594,0.891920898,0.994927157,5568.210761,2800.949196,5845.434142,549.3444331,3362.925575,43115.49149,50177.43568,10394.14891,33856.24443,28386.1561,0,1259.950978,0,5568.210761,1224.158949,821.25,257.1772587,767,0.935833846,0.294273622,0.02551567,0.204237947,1.20E-05,0.100468485
0.0767,0.012232598,0.020987541,0.031856174,0.048343305,0.067251236,0.030127142,0.0479537,0.030403538,0.047126912,0.03212275,0.041955416,0.201511794,0.290688306,0.290705169,0.268901013,0.541308216,0.189790771,0.136926765,0.136926765,0.136926765,0.079981895,0.079981895,0.079981895,0.78309134,0.78309134,0.78309134,0.122580759,0.122626454,0.071759498,0.683033289,0.486522501,0.819929733,0,0.222654966,0.637272857,0.893074534,0.995172616,14560.4936,2800.121291,6305.705134,521.9558588,3314.052428,46416.16682,50051.56247,9473.741093,33901.54532,23045.41135,0,1289.177206,0,14560.4936,1285.5005,821.25,255.9453151,767,0.939762146,0.335130371,0.288121373,0.265186028,0.112564148,0.126020663
0.079,0.012251506,0.021052253,0.031877084,0.048347999,0.067341286,0.024599226,0.054568003,0.031785517,0.042579578,0.032969974,0.046599564,0.253961298,0.267439647,0.304419472,0.247856586,0.572924898,0.179218516,0.134833412,0.134833412,0.134833412,0.107521774,0.107521774,0.107521774,0.757644814,0.757644814,0.757644814,0.127354629,0.132787126,0.070068487,0.669789758,0.481619038,0.819764414,0,0.224233278,0.638353254,0.893542362,0.999488791,7715.959134,2899.654011,6784.339949,523.4227439,2948.590585,40271.6021,50266.88944,10669.6795,33910.87316,27436.02733,0,1241.688608,0,7715.959134,1240.013261,821.25,256.9614647,767,0.965889231,0.29802302,0.110494739,0.183990344,0.004883789,0.14475287
0.0787,0.012280079,0.021180091,0.031887244,0.048354915,0.067770098,0.023770039,0.05002067,0.0328911,0.04381976,0.032182515,0.040931223,0.192165201,0.375104436,0.416895817,0.24629774,0.573026563,0.180675698,0.107931172,0.107931172,0.107931172,0.092524786,0.092524786,0.092524786,0.799544041,0.799544041,0.799544041,0.115775098,0.156616727,0.08409551,0.643512666,0.486091329,0.820231288,0,0.225371042,0.634205941,0.89256812,0.99518152,6671.752413,2877.868225,6312.065623,556.3432648,3307.88035,47121.43403,50066.80935,9330.400507,33959.81858,24717.27392,0,1240.398391,0,6671.752413,1230.297581,821.25,258.3634122,767,0.94239219,0.359621531,0.090638684,0.218618386,0.006370401,0.081253744
0.078,0.012284391,0.021196751,0.0320026,0.048377433,0.067775356,0.021835268,0.048780488,0.036760641,0.045059942,0.023498823,0.049966041,0.180697754,0.312645976,0.224196717,0.256430242,0.565554977,0.178014781,0.104312881,0.104312881,0.104312881,0.10315725,0.10315725,0.10315725,0.792529868,0.792529868,0.792529868,0.101146838,0.147289298,0.083594146,0.667969718,0.482517226,0.818885253,0,0.220771568,0.635968928,0.892995737,0.999776801,6471.720817,2776.08633,5987.451557,578.7146483,3227.910083,43298.38231,50229.52152,10447.80659,33858.1843,29771.95923,0,1231.909503,0,6471.720817,1218.978018,821.25,252.6884844,767,0.943644442,0.333794634,0.081035712,0.234254539,0.003198063,0.059021732
0.0808,0.012297882,0.021206137,0.032109957,0.048389256,0.067802763,0.023770039,0.047126912,0.030956329,0.04381976,0.032665726,0.047155668,0.291481707,0.226982468,0.238544729,0.249415433,0.562353269,0.188231299,0.108318043,0.108318043,0.108318043,0.089299992,0.089299992,0.089299992,0.802381965,0.802381965,0.802381965,0.122970049,0.135999931,0.070998849,0.670031171,0.48613144,0.819143855,0,0.218321056,0.635601464,0.893062027,0.997535141,6977.042208,2872.6528,6342.63539,525.596667,3132.672296,46979.59646,49960.0401,9086.786039,33901.78857,26904.46265,0,1250.275974,0,6977.042208,1246.099135,821.25,253.0472866,767,0.952653705,0.377848202,0.072421331,0.22350166,0.009616243,0.002694058
0.0815,0.012334598,0.021221671,0.032133086,0.048428653,0.067858761,0.025428413,0.050847458,0.02957435,0.046713518,0.025184906,0.040059296,0.267023962,0.339434064,0.258530722,0.24395947,0.55070044,0.20534009,0.090635178,0.090635178,0.090635178,0.084261324,0.084261324,0.084261324,0.825103498,0.825103498,0.825103498,0.126777923,0.141568587,0.077844418,0.653809072,0.486385776,0.818080299,0,0.228753002,0.6379082,0.894902979,0.996768283,3206.908218,2708.321601,6180.347549,539.3845557,3338.128945,44706.39015,50124.24853,9761.543928,33876.6447,28258.69218,0,1235.413304,0,3206.908218,1269.651658,821.25,256.1720455,767,0.936817686,0.311013162,0.082539271,0.193828473,0.001781853,0.041868503
0.0807,0.012369546,0.021228685,0.032144933,0.048550232,0.067869364,0.021558872,0.051674246,0.033443892,0.04381976,0.034140155,0.050594361,0.210423255,0.350444558,0.287025707,0.257209665,0.569375409,0.173414926,0.091732024,0.091732024,0.091732024,0.089542769,0.089542769,0.089542769,0.818725208,0.818725208,0.818725208,0.110378436,0.118964714,0.090661027,0.679995824,0.483743515,0.819023253,0,0.223161535,0.635734963,0.896371126,0.997732396,6714.388975,2899.124568,6504.054065,548.8712948,3246.120093,45857.81959,50324.36503,9833.368087,33898.67664,25356.38511,0,1271.481603,0,6714.388975,1289.815727,821.25,252.5872193,767,0.929864848,0.282015191,0.05490998,0.155458895,0.017092298,0.002815706
0.0782,0.012370576,0.021232983,0.032148522,0.048605386,0.067891349,0.023493643,0.053741215,0.030127142,0.038859033,0.029930091,0.051099794,0.172276576,0.33028553,0.28290325,0.253312549,0.558230361,0.188457091,0.162949075,0.162949075,0.162949075,0.071120611,0.071120611,0.071120611,0.765930314,0.765930314,0.765930314,0.11806953,0.138222977,0.070362553,0.67334494,0.485705591,0.819320263,0,0.223269908,0.638886278,0.893664715,0.999974711,4782.648173,2830.870576,6306.28107,548.886593,3288.357269,50808.04716,50120.23212,9283.983845,33951.33797,25125.08716,0,1271.021943,0,4782.648173,1277.023134,821.25,254.9094099,767,0.902980657,0.339911695,0.180446706,0.235390617,0.038357149,0.047088072
0.0741,0.012378082,0.021321899,0.032156121,0.048727325,0.067943108,0.022940851,0.058288549,0.028745163,0.040926002,0.036276749,0.037158495,0.17387169,0.288280579,0.347650443,0.265003897,0.523996924,0.210999179,0.109677406,0.109677406,0.109677406,0.071833198,0.071833198,0.071833198,0.818489396,0.818489396,0.818489396,0.134114491,0.157629574,0.088653003,0.619602931,0.481721319,0.820131081,0,0.222051153,0.638673186,0.894200607,0.995502479,7815.132438,2775.543675,6495.984792,544.45865,3230.882231,45544.82716,50207.29434,9720.484297,33916.9665,27399.64815,0,1254.76896,0,7815.132438,1217.37501,821.25,253.4542396,767,0.943461108,0.356432471,0.101559866,0.201486436,1.26E-05,0.213730758
0.0777,0.01239025,0.021324212,0.032240255,0.048765002,0.06807277,0.018518519,0.047540306,0.035378662,0.038032245,0.032164844,0.046382781,0.167662792,0.230577392,0.26651158,0.242400624,0.557524263,0.200075113,0.080973537,0.080973537,0.080973537,0.107302415,0.107302415,0.107302415,0.811724049,0.811724049,0.811724049,0.114851788,0.151753583,0.074869129,0.6585255,0.483113981,0.820151465,0,0.223066282,0.640297325,0.895700699,0.996872758,3666.413161,2951.211092,6846.55644,544.4945754,3224.338259,50994.87429,50061.17142,10310.61218,33903.24421,25229.71662,0,1261.280882,0,3666.413161,1316.033112,821.25,255.0804975,767,0.967804909,0.341304231,0.215492253,0.184501548,0.356094486,0.08988925
0.0788,0.01244008,0.021325204,0.032242764,0.048809064,0.068161993,0.020729685,0.052501033,0.026810392,0.051260852,0.027726092,0.043758898,0.156050979,0.415270041,0.292154267,0.259547935,0.514879743,0.225572322,0.100857764,0.100857764,0.100857764,0.069214722,0.069214722,0.069214722,0.829927514,0.829927514,0.829927514,0.108577103,0.149463811,0.077516791,0.664442295,0.486128859,0.819390917,0,0.22461315,0.632899932,0.892347087,0.999063847,5693.704565,2834.384694,6225.552339,532.7521958,3238.657396,44610.0881,50139.0309,10157.25695,33876.23773,23601.38773,0,1210.875477,0,5693.704565,1245.968626,821.25,257.1963341,767,0.972033421,0.309424588,0.123709508,0.209046267,0.092719837,0.048036758
0.0776,0.012468646,0.021338644,0.032324965,0.048866267,0.068167056,0.023770039,0.054568003,0.032338308,0.051674246,0.035108964,0.043521681,0.276891958,0.294266722,0.235151619,0.236944661,0.546225492,0.216829847,0.101380789,0.101380789,0.101380789,0.068604921,0.068604921,0.068604921,0.83001429,0.83001429,0.83001429,0.12084194,0.14469966,0.087565089,0.646893311,0.486445896,0.819992454,0,0.221039041,0.638891448,0.893738609,0.995347157,6319.685394,2793.872158,5849.774179,525.2725323,3415.214506,47631.17928,50321.43206,9916.366128,33868.48588,27895.67661,0,1246.783482,0,6319.685394,1271.204912,821.25,256.3225246,767,0.93601959,0.354454079,0.156409688,0.170810151,0.105496772,0.084078727
0.0806,0.012484866,0.021350981,0.032380281,0.048881716,0.068315706,0.021282477,0.0479537,0.025428413,0.033898305,0.031934051,0.041541081,0.229140941,0.364876446,0.396684049,0.228371005,0.554966864,0.216662131,0.179664405,0.179664405,0.179664405,0.070811963,0.070811963,0.070811963,0.749523631,0.749523631,0.749523631,0.132946842,0.128719435,0.077701622,0.660632101,0.480702901,0.819912718,0,0.224533876,0.638901235,0.894550132,0.996897455,9098.353945,2816.992941,6501.95481,540.8741835,3497.270258,48419.82844,50087.94208,10428.21772,33902.07008,26291.56941,0,1261.075779,0,9098.353945,1284.966362,821.25,255.5815536,767,0.978122236,0.332928411,0.109437513,0.164453086,0.007392462,0.140508964
0.0778,0.01253401,0.02136276,0.03238111,0.048966099,0.068469385,0.01907131,0.053327821,0.02957435,0.04588673,0.029153804,0.041695593,0.257112544,0.369256289,0.335706603,0.244738893,0.558604365,0.196656742,0.111531467,0.111531467,0.111531467,0.092803805,0.092803805,0.092803805,0.795664727,0.795664727,0.795664727,0.10406765,0.142269937,0.071899791,0.681762622,0.48646957,0.81934735,0,0.22343596,0.637678106,0.89324378,0.998764048,5902.576118,2794.328045,6927.414181,562.1669079,3016.689025,40926.98723,50385.42572,10776.3827,33913.7537,26723.37013,0,1268.051315,0,5902.576118,1250.292646,821.25,253.8099102,767,0.988066169,0.3408789,0.084071217,0.316666636,0.013742384,0.057485377
0.0846,0.012558593,0.021364658,0.032404755,0.049121367,0.068474975,0.021006081,0.059115337,0.029297955,0.042992972,0.033491218,0.039229497,0.163783608,0.336220714,0.443682906,0.254091972,0.587287015,0.158621013,0.111160262,0.111160262,0.111160262,0.10333951,0.10333951,0.10333951,0.785500228,0.785500228,0.785500228,0.114479395,0.150537123,0.065855473,0.669128009,0.486131987,0.819199764,0,0.223441611,0.637116898,0.894022532,0.994543435,7171.134073,2804.297085,6043.478555,527.3340466,3243.504284,48570.56239,50206.81465,10369.69583,33899.05405,28767.52527,0,1218.046338,0,7171.134073,1297.713865,821.25,256.0019111,767,0.938191045,0.336650894,0.018171748,0.208645811,0.006265163,0.032473311
0.0801,0.012590652,0.021384922,0.032469115,0.049132389,0.068491389,0.02238806,0.049193882,0.032614704,0.042166184,0.021698256,0.050791556,0.243353183,0.332436694,0.32886215,0.228371005,0.550459463,0.221169532,0.127964456,0.127964456,0.127964456,0.082684835,0.082684835,0.082684835,0.789350708,0.789350708,0.789350708,0.110211215,0.13864125,0.086088031,0.665059504,0.483668919,0.818777856,0,0.224084569,0.639153377,0.89476998,0.998468664,10800.46925,2900.893322,5660.712144,556.3665155,3241.044643,46894.08217,50102.83585,10663.884,33898.45752,26470.40438,0,1252.424959,0,10800.46925,1244.241741,821.25,253.2295459,767,0.969897885,0.300200124,0.077315965,0.193780173,0.018911778,0.033500467
0.0802,0.012651167,0.021394643,0.032472928,0.049251806,0.068545093,0.023217247,0.050434064,0.032338308,0.044646548,0.041158825,0.038119851,0.227763297,0.346968636,0.255067297,0.240841777,0.586205049,0.172953174,0.099431668,0.099431668,0.099431668,0.080035412,0.080035412,0.080035412,0.82053292,0.82053292,0.82053292,0.112933569,0.159527517,0.07657311,0.650965803,0.486261826,0.820073769,0,0.224012238,0.639022197,0.893545723,0.994836251,7262.274947,2849.83009,6733.028107,544.7698326,3255.068959,49931.26585,50291.51735,10051.54478,33932.62292,27306.38172,0,1271.850618,0,7262.274947,1282.270366,821.25,255.8175817,767,0.960870068,0.318960956,0.038100954,0.221745064,0.036188632,0.056192607
0.0783,0.012803066,0.021412324,0.032499645,0.049276586,0.068630509,0.01713654,0.04381976,0.030403538,0.050434064,0.036647457,0.044251953,0.285206565,0.344468592,0.323612899,0.257989088,0.555832745,0.186178167,0.085203578,0.085203578,0.085203578,0.093018854,0.093018854,0.093018854,0.821777568,0.821777568,0.821777568,0.104582675,0.132347475,0.085686205,0.677383644,0.486027298,0.820387149,0,0.226039138,0.636521866,0.891841621,0.999856402,6246.329841,2907.614085,6598.164016,543.9761012,3370.779401,49662.72357,50218.84111,9252.724687,33916.32263,26095.62245,0,1260.414795,0,6246.329841,1290.672782,821.25,252.6632652,767,0.913161682,0.330812088,0.03348006,0.213407344,0.026887875,0.012732566
0.0782,0.012817699,0.021421552,0.032501047,0.049360674,0.068819072,0.022664456,0.050847458,0.029021559,0.046713518,0.026302426,0.05684821,0.257315637,0.345871664,0.236420868,0.242400624,0.585777899,0.171821477,0.095651677,0.095651677,0.095651677,0.098880493,0.098880493,0.098880493,0.805467829,0.805467829,0.805467829,0.112348741,0.13415593,0.079120855,0.674374474,0.485457258,0.818549908,0,0.225785806,0.636259826,0.892550992,0.998610717,5199.499688,2886.115259,6587.757201,554.9451874,2988.321453,43602.73285,49930.09527,9603.846031,33874.5246,30168.44635,0,1248.31576,0,5199.499688,1279.33454,821.25,257.8778837,767,0.977573231,0.319713652,0.08073445,0.166708629,0.150626375,0.075282731
0.0843,0.012828424,0.021439988,0.032506338,0.049363819,0.068820347,0.020729685,0.049193882,0.028468767,0.040926002,0.030331854,0.049805276,0.203495574,0.379116567,0.246533159,0.247856586,0.564349814,0.1877936,0.084793076,0.084793076,0.084793076,0.100969827,0.100969827,0.100969827,0.814237097,0.814237097,0.814237097,0.10413123,0.132355754,0.067973099,0.695539917,0.483076349,0.819328743,0,0.223451492,0.640544845,0.893999345,0.994000172,6349.209719,2723.320718,6348.514154,539.7729839,2987.381231,53412.90791,49840.99788,10424.84717,33931.02271,27844.99071,0,1315.483915,0,6349.209719,1279.362143,821.25,256.7955361,767,0.957788458,0.335532366,0.076369129,0.249922106,0.001361457,0.106127529
0.0822,0.012836962,0.021539418,0.032552512,0.049375184,0.068823868,0.025704809,0.052914427,0.027363184,0.042992972,0.025723698,0.042512889,0.246119918,0.271442251,0.378929703,0.243180047,0.567454514,0.189365439,0.119559946,0.119559946,0.119559946,0.107321069,0.107321069,0.107321069,0.773118986,0.773118986,0.773118986,0.118236561,0.135483579,0.074114354,0.672165505,0.480887917,0.82018241,0,0.223023082,0.637577989,0.89333736,0.998131054,4977.43633,2709.460719,6187.803857,557.4982292,3468.21898,49396.52429,50157.72016,10595.3285,33916.63621,27968.40257,0,1246.42722,0,4977.43633,1269.383163,821.25,257.2972025,767,0.925111155,0.329722047,0.063981504,0.235703365,0.069215573,0.111925646
0.0817,0.012838173,0.021549299,0.03256917,0.04937572,0.068887547,0.02238806,0.047126912,0.027915976,0.038859033,0.033466919,0.034321338,0.17280686,0.241832955,0.264909825,0.261106781,0.541473341,0.197419878,0.109397131,0.109397131,0.109397131,0.104853751,0.104853751,0.104853751,0.785749118,0.785749118,0.785749118,0.110497548,0.133760153,0.085724805,0.670017494,0.483716279,0.818002369,0,0.232510853,0.637238414,0.895227702,0.99843391,7568.050962,2977.521186,6268.985475,533.0003657,3238.269552,45253.81967,50177.79586,9158.125966,33907.86939,27096.60453,0,1298.346341,0,7568.050962,1225.905534,821.25,255.5107619,767,0.964877405,0.317273718,0.205228658,0.269285504,0.081393972,0.031360921
0.0767,0.012846688,0.021582955,0.032592146,0.049478332,0.068939743,0.023493643,0.057048367,0.026810392,0.048367094,0.033561738,0.037782356,0.215035124,0.335130821,0.246117293,0.233826968,0.584976978,0.181196054,0.121756654,0.121756654,0.121756654,0.075644541,0.075644541,0.075644541,0.802598805,0.802598805,0.802598805,0.133010283,0.137573407,0.080220531,0.649195778,0.486902732,0.821280844,0,0.22728067,0.63905565,0.893610597,0.997610899,7601.789538,2931.272376,6639.037942,534.8855138,3205.079689,43681.48513,50352.04337,11181.80162,33968.43674,25230.9732,0,1214.802235,0,7601.789538,1268.772938,821.25,253.6436521,767,0.931407434,0.302471859,0.105578195,0.140877164,0.022578792,0.058907013
0.0827,0.012904139,0.021668951,0.032592225,0.049551353,0.068952956,0.01713654,0.049193882,0.034549475,0.039272427,0.029265387,0.044859743,0.267218185,0.354610239,0.222173625,0.244738893,0.559972721,0.195288386,0.119285659,0.119285659,0.119285659,0.100374157,0.100374157,0.100374157,0.780340184,0.780340184,0.780340184,0.139264121,0.130726433,0.074505042,0.655504405,0.482889847,0.821472209,0,0.224761088,0.639347919,0.89397799,0.994441551,5526.424901,2851.762868,6183.576323,571.3393207,3126.494844,51101.9218,50042.5492,9730.575881,33907.35812,30638.56839,0,1293.394383,0,5526.424901,1243.475486,821.25,253.5614371,767,0.973961576,0.302074701,0.0143432,0.217363086,4.38E-05,0.063071076
0.0774,0.012922332,0.021709042,0.032609734,0.049593452,0.069071014,0.020453289,0.062422489,0.028192371,0.04588673,0.033732327,0.050979202,0.258009064,0.362579199,0.263979925,0.244738893,0.556415194,0.198845913,0.121161733,0.121161733,0.121161733,0.050760004,0.050760004,0.050760004,0.828078262,0.828078262,0.828078262,0.110748945,0.131734275,0.066995399,0.690521381,0.484803269,0.821917031,0,0.224394877,0.63359743,0.892797545,0.996360411,6190.623042,2868.185119,6138.371632,548.0124845,3164.455254,45566.13871,50152.38329,10419.14087,33925.27835,36657.03791,0,1282.227465,0,6190.623042,1252.16948,821.25,256.1479522,767,0.922161681,0.316349871,0.210640575,0.126893596,0.055077495,0.119124203
0.0795,0.012940676,0.021746482,0.032615264,0.049601936,0.069120649,0.025981205,0.058701943,0.026810392,0.039272427,0.024897396,0.043691467,0.155421104,0.307894191,0.363976344,0.24629774,0.54421376,0.209488501,0.150115226,0.150115226,0.150115226,0.106095546,0.106095546,0.106095546,0.743789228,0.743789228,0.743789228,0.110370955,0.139803738,0.072709421,0.677115885,0.484442543,0.818938411,0,0.22068333,0.638711468,0.893754268,0.994920207,2757.160427,2877.639874,6198.826893,548.3303308,2941.965777,41502.2765,49812.14622,10264.02851,33922.74284,32522.89654,0,1278.725735,0,2757.160427,1268.576326,821.25,257.1095792,767,0.945183365,0.389765662,0.085761959,0.210545701,0.059394732,0.051585173
